code,display_code,description,level,parent_code,is_leaf,section_code,division_code,group_code,class_code,source_version,is_special_annex,is_active
73100,7310.0,Publicidad,subclass,7310,True,M,73,731,7310,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
73200,7320.0,Investigación de mercados y encuestas de opinión públicas,subclass,7320,True,M,73,732,7320,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74101,7410.1,Servicios de diseño gráfico,subclass,7410,True,M,74,741,7410,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74102,7410.2,Actividad de diseño de modas,subclass,7410,True,M,74,741,7410,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74103,7410.3,Servicios de decoración y diseño de interiores,subclass,7410,True,M,74,741,7410,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74109,7410.9,Otras actividades especializadas en diseño,subclass,7410,True,M,74,741,7410,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74200,7420.0,Actividades de fotografía,subclass,7420,True,M,74,742,7420,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74901,7490.1,Servicios de traducción,subclass,7490,True,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74902,7490.2,Servicios de consultoría en agronomía,subclass,7490,True,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74903,7490.3,Servicios de meteorología Página 22 de 26,subclass,7490,True,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74904,7490.4,Registros de marcas y patentes,subclass,7490,True,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74905,7490.5,"Avaluadores, fiscalizadores y revisores del BPS",subclass,7490,True,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
74909,7490.9,"Otras actividades profesionales, científicas y técnicas no incluidas en las clases anteriores",subclass,7490,True,M,74,749,7490,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
75000,7500.0,Actividades veterinarias,subclass,7500,True,M,75,750,7500,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77100,7710.0,Renta y alquiler de vehículos automotores,subclass,7710,True,N,77,771,7710,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77210,7721.0,Renta y alquiler de equipo de recreo y deportivo,subclass,7721,True,N,77,772,7721,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77220,7722.0,Alquiler de cintas de vídeo y discos,subclass,7722,True,N,77,772,7722,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77290,7729.0,Alquiler de otros efectos personales y artículos domésticos n.c.p.,subclass,7729,True,N,77,772,7729,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77301,7730.1,Alquiler de maquinaria manufacturera sin operario,subclass,7730,True,N,77,773,7730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77302,7730.2,Alquiler de equipo agrícola sin operario,subclass,7730,True,N,77,773,7730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77303,7730.3,Alquiler de equipo de construcción sin operario,subclass,7730,True,N,77,773,7730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77304,7730.4,"Alquiler de equipo contable, de computación y de oficina sin operario",subclass,7730,True,N,77,773,7730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77309,7730.9,"Alquiler de otro tipo de maquinaria, equipo y mercancías tangibles n.c.p.",subclass,7730,True,N,77,773,7730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
77400,7740.0,Arrendamiento de propiedad intelectual y productos similares excepto derechos de autor.,subclass,7740,True,N,77,774,7740,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
78100,7810.0,Actividades de agencias de colocación de empleados,subclass,7810,True,N,78,781,7810,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
78200,7820.0,Actividades de agencias de trabajo temporal,subclass,7820,True,N,78,782,7820,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
78300,7830.0,Otro suministro de recursos humanos,subclass,7830,True,N,78,783,7830,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
79110,7911.0,Actividades de agencias de viajes,subclass,7911,True,N,79,791,7911,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
79120,7912.0,Actividades de operadores turísticos,subclass,7912,True,N,79,791,7912,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
79900,7990.0,Otros servicios de reserva y actividades relacionadas,subclass,7990,True,N,79,799,7990,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
80101,8010.1,Servicios de transportes de caudales,subclass,8010,True,N,80,801,8010,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
80102,8010.2,Servicios de guardias de seguridad sin monitoreo electrónico,subclass,8010,True,N,80,801,8010,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
80109,8010.9,Otras actividades de seguridad e investigación n.c.p.,subclass,8010,True,N,80,801,8010,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
80201,8020.1,Talleres de cerrajería,subclass,8020,True,N,80,802,8020,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
80209,8020.9,Otras actividades de servicios de sistemas de seguridad,subclass,8020,True,N,80,802,8020,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
80300,8030.0,Actividades de investigación,subclass,8030,True,N,80,803,8030,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81100,8110.0,Actividades combinadas de apoyo a instalaciones,subclass,8110,True,N,81,811,8110,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81210,8121.0,Limpieza general de edificios,subclass,8121,True,N,81,812,8121,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81291,8129.1,Servicios de limpieza de chimeneas y estufas,subclass,8129,True,N,81,812,8129,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81292,8129.2,Servicio de barrido de calles y remoción de hielo y nieve,subclass,8129,True,N,81,812,8129,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81299,8129.9,Otras actividades de limpieza industrial y de edificios n.c.p. Página 23 de 26,subclass,8129,True,N,81,812,8129,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81301,8130.1,Servicios de jardinería,subclass,8130,True,N,81,813,8130,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81302,8130.2,Servicios de limpieza de piscinas,subclass,8130,True,N,81,813,8130,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
81309,8130.9,Otras actividades de servicios de manutención y cuidado de paisajes n.c.p.,subclass,8130,True,N,81,813,8130,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82110,8211.0,Actividades de servicio administrativa combinadas de oficina,subclass,8211,True,N,82,821,8211,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82190,8219.0,"Fotocopiado, preparación de documentos y otro apoyo especializado de oficinas.",subclass,8219,True,N,82,821,8219,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82200,8220.0,Actividades de centros de llamados,subclass,8220,True,N,82,822,8220,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82300,8230.0,Organización de convenciones y eventos comerciales,subclass,8230,True,N,82,823,8230,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82910,8291.0,Actividades de agencias de cobranza y oficinas de crédito,subclass,8291,True,N,82,829,8291,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82920,8292.0,Actividades de embalaje,subclass,8292,True,N,82,829,8292,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
82990,8299.0,"Otras actividades de servicio de apoyo a los negocios, n.c.p.",subclass,8299,True,N,82,829,8299,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84110,8411.0,Actividades de la administración pública en general,subclass,8411,True,O,84,841,8411,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84120,8412.0,"Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social.",subclass,8412,True,O,84,841,8412,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84130,8413.0,Regulación y facilitación de la actividad económica,subclass,8413,True,O,84,841,8413,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84210,8421.0,Relaciones exteriores,subclass,8421,True,O,84,842,8421,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84220,8422.0,Actividades de defensa,subclass,8422,True,O,84,842,8422,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84230,8423.0,Actividades de mantenimiento del orden público y de seguridad,subclass,8423,True,O,84,842,8423,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
84300,8430.0,Actividades de planes de seguridad social de afiliación obligatoria,subclass,8430,True,O,84,843,8430,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85100,8510.0,Enseñanza pre primaria y primaria,subclass,8510,True,P,85,851,8510,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85210,8521.0,Enseñanza secundaria de formación general,subclass,8521,True,P,85,852,8521,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85220,8522.0,Enseñanza secundaria de formación técnica y profesional,subclass,8522,True,P,85,852,8522,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85300,8530.0,Enseñanza superior,subclass,8530,True,P,85,853,8530,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85410,8541.0,Educación deportiva y recreativa,subclass,8541,True,P,85,854,8541,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85420,8542.0,Educación cultural,subclass,8542,True,P,85,854,8542,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85491,8549.1,Institutos de enseñanza de idiomas,subclass,8549,True,P,85,854,8549,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85492,8549.2,Academias de conductores,subclass,8549,True,P,85,854,8549,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85499,8549.9,Otros tipos de enseñanza n.c.p.,subclass,8549,True,P,85,854,8549,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
85500,8550.0,Servicios de apoyo educativo,subclass,8550,True,P,85,855,8550,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86100,8610.0,Actividades de hospitales,subclass,8610,True,Q,86,861,8610,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86201,8620.1,"Clínicas médicas, excepto de estética corporal",subclass,8620,True,Q,86,862,8620,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86202,8620.2,Servicios odontológicos,subclass,8620,True,Q,86,862,8620,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86203,8620.3,Clínicas médicas de estética corporal,subclass,8620,True,Q,86,862,8620,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86209,8620.9,Otras actividades médicas,subclass,8620,True,Q,86,862,8620,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86901,8690.1,Servicios de acompañantes de enfermos,subclass,8690,True,Q,86,869,8690,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86902,8690.2,Servicios de laboratorios de análisis clínicos y radiológicos,subclass,8690,True,Q,86,869,8690,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86903,8690.3,Servicios de ambulancias,subclass,8690,True,Q,86,869,8690,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
86909,8690.9,Otras actividades relacionadas a la salud humana n.c.p.,subclass,8690,True,Q,86,869,8690,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
87100,8710.0,Instalaciones de residencias con cuidado de enfermeros,subclass,8710,True,Q,87,871,8710,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
87200,8720.0,"Instituciones dedicadas al tratamiento del retraso mental, los problemas de salud mental y el uso indebido de sustancias nocivas.",subclass,8720,True,Q,87,872,8720,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
87300,8730.0,Instituciones dedicadas al cuidado del adulto mayor y discapacitados,subclass,8730,True,Q,87,873,8730,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
87900,8790.0,Otras instituciones residenciales de cuidado,subclass,8790,True,Q,87,879,8790,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
88100,8810.0,Servicios sociales sin alojamiento para el adulto mayor y discapacitados,subclass,8810,True,Q,88,881,8810,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
88900,8890.0,"Otras actividades de trabajo social sin alojamiento, n.c.p.",subclass,8890,True,Q,88,889,8890,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
90000,9000.0,"Actividades de arte, entretenimiento y creatividad",subclass,9000,True,R,90,900,9000,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
91010,9101.0,Actividades de Bibliotecas y archivos,subclass,9101,True,R,91,910,9101,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
91020,9102.0,Actividades de Museos y preservación de lugares históricos,subclass,9102,True,R,91,910,9102,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
91030,9103.0,"Actividades de jardines botánicos, zoológicos y parques naturales.",subclass,9103,True,R,91,910,9103,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
92001,9200.1,Actividades de los casinos,subclass,9200,True,R,92,920,9200,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
92002,9200.2,Actividades de la banca de loterías y quinielas,subclass,9200,True,R,92,920,9200,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
92003,9200.3,Actividades de las agencias y sub agencias de quinielas,subclass,9200,True,R,92,920,9200,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
92009,9200.9,Otras actividades de juegos y apuestas n.c.p.,subclass,9200,True,R,92,920,9200,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93111,9311.1,Administración de instalaciones deportivas para turf,subclass,9311,True,R,93,931,9311,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93119,9311.9,Administración de otro tipo de instalaciones deportivas,subclass,9311,True,R,93,931,9311,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93120,9312.0,Actividades de clubes deportivos,subclass,9312,True,R,93,931,9312,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93191,9319.1,Turf,subclass,9319,True,R,93,931,9319,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93199,9319.9,Otras actividades deportivas n.c.p.,subclass,9319,True,R,93,931,9319,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93210,9321.0,Actividades de parques de atracciones y parques temáticos,subclass,9321,True,R,93,932,9321,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93291,9329.1,Salas de baile y clubes nocturnos sin suministro de bebidas,subclass,9329,True,R,93,932,9329,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93292,9329.2,"Juegos electrónicos, videojuegos y similares, sin apuestas",subclass,9329,True,R,93,932,9329,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
93299,9329.9,Otras actividades de diversión y esparcimiento n.c.p.,subclass,9329,True,R,93,932,9329,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94110,9411.0,Actividades de organizaciones empresariales y de empleadores,subclass,9411,True,S,94,941,9411,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94120,9412.0,Actividades de organizaciones profesionales,subclass,9412,True,S,94,941,9412,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94200,9420.0,Actividades de sindicatos,subclass,9420,True,S,94,942,9420,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94910,9491.0,Actividades de organizaciones religiosas,subclass,9491,True,S,94,949,9491,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94920,9492.0,Actividades de organizaciones políticas,subclass,9492,True,S,94,949,9492,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94991,9499.1,Actividades de las comisiones de fomento escolares y liceales,subclass,9499,True,S,94,949,9499,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
94999,9499.9,"Actividades de las sociedades literarias, cívicas y sociales",subclass,9499,True,S,94,949,9499,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95110,9511.0,Reparación de computadoras y equipo periférico,subclass,9511,True,S,95,951,9511,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95120,9512.0,Reparación de equipos comunicacionales,subclass,9512,True,S,95,951,9512,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95210,9521.0,Reparación de aparatos de consumo eléctrico,subclass,9521,True,S,95,952,9521,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95220,9522.0,Reparación de aparatos domésticos y equipamiento de hogar y jardín,subclass,9522,True,S,95,952,9522,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95230,9523.0,Reparación de calzado y artículos de cuero,subclass,9523,True,S,95,952,9523,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95240,9524.0,Reparación de muebles y accesorios para el hogar,subclass,9524,True,S,95,952,9524,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95291,9529.1,Reparación de bicicletas y similares,subclass,9529,True,S,95,952,9529,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95292,9529.2,"Reparación de relojes, joyas y cronómetros",subclass,9529,True,S,95,952,9529,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95293,9529.3,"Reparación de instrumentos musicales, afinación de pianos",subclass,9529,True,S,95,952,9529,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95294,9529.4,Reparación y modificación de ropa (costuras y zurcidos),subclass,9529,True,S,95,952,9529,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
95299,9529.9,Reparación de otros bienes personales y domésticos n.c.p.,subclass,9529,True,S,95,952,9529,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96011,9601.1,Servicios de lavaderos de ropa,subclass,9601,True,S,96,960,9601,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96012,9601.2,Servicios de tintorerías y limpieza en seco,subclass,9601,True,S,96,960,9601,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96019,9601.9,Otros servicios de limpieza de prendas n.c.p.,subclass,9601,True,S,96,960,9601,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96021,9602.1,Servicios de peluquerías y de salones de belleza,subclass,9602,True,S,96,960,9602,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96029,9602.9,Otros servicios de tratamientos de belleza n.c.p.,subclass,9602,True,S,96,960,9602,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96031,9603.1,Servicio fúnebre,subclass,9603,True,S,96,960,9603,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96032,9603.2,Cementerios para mascotas y actividades conexas,subclass,9603,True,S,96,960,9603,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96039,9603.9,Cementerios para humanos y otras actividades conexas n.c.p.,subclass,9603,True,S,96,960,9603,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96091,9609.1,Servicios de baños de vapor y de sol (solarios),subclass,9609,True,S,96,960,9609,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96092,9609.2,Servicios de agencias matrimoniales y similares,subclass,9609,True,S,96,960,9609,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96093,9609.3,"Actividades de quiromancia, astrología, espiritismo, tarot, etc.",subclass,9609,True,S,96,960,9609,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96094,9609.4,Servicios de masajes reductores y de adelgazamiento,subclass,9609,True,S,96,960,9609,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96095,9609.5,Actividades de prostíbulos y similares,subclass,9609,True,S,96,960,9609,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
96099,9609.9,Otras actividades de servicios n.c.p.,subclass,9609,True,S,96,960,9609,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
97001,9700.1,Empleadores de servicio doméstico,subclass,9700,True,T,97,970,9700,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
97002,9700.2,Usuarios de servicios complementarios,subclass,9700,True,T,97,970,9700,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
97003,9700.3,Empleadores de cuidadores de enfermos,subclass,9700,True,T,97,970,9700,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
97009,9700.9,Empleadores de otros tipos de personal Página 26 de 26,subclass,9700,True,T,97,970,9700,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
98100,9810.0,Actividades indiferenciadas de producción de bienes de los hogares privados para uso propio.,subclass,9810,True,T,98,981,9810,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
98200,9820.0,Actividades indiferenciadas de producción de servicios de los hogares privados para uso propio,subclass,9820,True,T,98,982,9820,uy-ciiu-rev4-dgi-ine-v1-2026-03-15,False,True
